Product ID,Product Name,Main Category,Actual Price (Rs),Discounted Price (Rs),Discount Amount (Rs),Discount %,Discount Label,Rating,Rating Count,Rating Label,Price Category,Value Score
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,"1,099.00",399.00,700.00,64.00,High (>50%),4.2,"24,270",Good (4-4.5),Mid-range (500-2000),74.00
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",Electronics,"10,999.00","8,499.00","2,500.00",23.00,Medium (20-50%),4.1,"4,664",Good (4-4.5),Premium (>2000),52.50
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,"8,499.00","6,499.00","2,000.00",24.00,Medium (20-50%),4.1,"4,664",Good (4-4.5),Premium (>2000),53.00
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,"19,999.00","1,799.00","18,200.00",91.00,High (>50%),4.2,"13,937",Good (4-4.5),Premium (>2000),87.50
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,"11,999.00","8,999.00","3,000.00",25.00,Medium (20-50%),4.0,"12,796",Good (4-4.5),Premium (>2000),52.50
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,495.00,139.00,356.00,72.00,High (>50%),4.3,"14,185",Good (4-4.5),Budget (<500),79.00
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,"16,999.00","3,999.00","13,000.00",76.00,High (>50%),4.3,"17,159",Good (4-4.5),Premium (>2000),81.00
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,"5,999.00","2,998.00","3,001.00",50.00,Medium (20-50%),4.1,"5,179",Good (4-4.5),Premium (>2000),66.00
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,349.00,199.00,150.00,43.00,Medium (20-50%),4.0,"43,993",Good (4-4.5),Budget (<500),61.50
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,"18,999.00","15,499.00","3,500.00",18.00,Low (<20%),4.1,"19,252",Good (4-4.5),Premium (>2000),50.00
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,999.00,199.00,800.00,80.00,High (>50%),3.9,"7,928",Average (3-4),Mid-range (500-2000),79.00
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,"19,999.00","1,799.00","18,200.00",91.00,High (>50%),4.2,"13,937",Good (4-4.5),Premium (>2000),87.50
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,"11,999.00","8,999.00","3,000.00",25.00,Medium (20-50%),4.0,"12,796",Good (4-4.5),Premium (>2000),52.50
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,"1,699.00",873.00,826.00,49.00,Medium (20-50%),4.4,"1,680",Good (4-4.5),Mid-range (500-2000),68.50
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,"15,999.00","12,999.00","3,000.00",19.00,Low (<20%),4.2,"13,246",Good (4-4.5),Premium (>2000),51.50
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,"1,599.00",539.00,"1,060.00",66.00,High (>50%),3.8,"14,648",Average (3-4),Mid-range (500-2000),71.00
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,"9,999.00","1,999.00","8,000.00",80.00,High (>50%),4.3,"27,696",Good (4-4.5),Premium (>2000),83.00
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,"20,990.00","15,490.00","5,500.00",26.00,Medium (20-50%),4.2,"32,916",Good (4-4.5),Premium (>2000),55.00
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,"24,999.00","19,999.00","5,000.00",20.00,Medium (20-50%),3.9,"25,824",Average (3-4),Premium (>2000),49.00
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,"1,699.00","1,075.00",624.00,37.00,Medium (20-50%),4.4,"7,462",Good (4-4.5),Mid-range (500-2000),62.50
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,699.00,399.00,300.00,43.00,Medium (20-50%),4.0,"37,817",Good (4-4.5),Mid-range (500-2000),61.50
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",Electronics,"3,990.00","1,999.00","1,991.00",50.00,Medium (20-50%),4.0,"30,254",Good (4-4.5),Premium (>2000),65.00
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,"7,990.00","1,999.00","5,991.00",75.00,High (>50%),3.8,"17,831",Average (3-4),Premium (>2000),75.50
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,699.00,329.00,370.00,53.00,High (>50%),4.2,"94,364",Good (4-4.5),Mid-range (500-2000),68.50
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,"34,999.00","28,999.00","6,000.00",17.00,Low (<20%),4.4,"20,311",Good (4-4.5),Premium (>2000),52.50
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,"7,990.00","2,299.00","5,691.00",71.00,High (>50%),4.2,"69,622",Good (4-4.5),Premium (>2000),77.50
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,"1,999.00",399.00,"1,600.00",80.00,High (>50%),4.0,"3,382",Good (4-4.5),Mid-range (500-2000),80.00
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,"3,999.00","1,149.00","2,850.00",71.00,High (>50%),4.3,"4,664",Good (4-4.5),Premium (>2000),78.50
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,"1,499.00",529.00,970.00,65.00,High (>50%),4.1,"8,599",Good (4-4.5),Mid-range (500-2000),73.50
B0B4F3QNDM,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,"19,499.00","13,999.00","5,500.00",28.00,Medium (20-50%),4.1,"18,998",Good (4-4.5),Premium (>2000),55.00
B07GQD4K6L,boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red),Electronics,999.00,379.00,620.00,62.00,High (>50%),4.1,"4,664",Good (4-4.5),Mid-range (500-2000),72.00
B07WDKLRM4,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,"19,999.00","13,999.00","6,000.00",30.00,Medium (20-50%),4.1,"19,252",Good (4-4.5),Premium (>2000),56.00
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics,"9,999.00","3,999.00","6,000.00",60.00,High (>50%),4.4,73,Good (4-4.5),Premium (>2000),74.00
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,"1,000.00",149.00,851.00,85.00,High (>50%),3.9,"24,870",Average (3-4),Mid-range (500-2000),81.50
B07GXHC691,"STRIFF PS2_01 Multi Angle Mobile/Tablet Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable, Foldable Cell Phone Stand. Perfect for Bed, Office, Home & Desktop (Black)",Electronics,499.00,99.00,400.00,80.00,High (>50%),4.3,"42,641",Good (4-4.5),Budget (<500),83.00
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",Electronics,"15,990.00","4,790.00","11,200.00",70.00,High (>50%),4.0,"4,390",Good (4-4.5),Premium (>2000),75.00
B0B3D39RKV,"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)",Electronics,"33,999.00","33,999.00",0.00,0.00,Low (<20%),4.3,"17,415",Good (4-4.5),Premium (>2000),43.00
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),Computers&Accessories,999.00,99.00,900.00,90.00,High (>50%),4.0,"1,396",Good (4-4.5),Mid-range (500-2000),85.00
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",Electronics,"1,900.00",299.00,"1,601.00",84.00,High (>50%),3.6,"18,202",Average (3-4),Mid-range (500-2000),78.00
B0B4F2TTTS,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,"14,999.00","10,999.00","4,000.00",27.00,Medium (20-50%),4.1,"18,998",Good (4-4.5),Premium (>2000),54.50
B09WRMNJ9G,"OnePlus 10R 5G (Forest Green, 8GB RAM, 128GB Storage, 80W SuperVOOC)",Electronics,"38,999.00","34,999.00","4,000.00",10.00,Low (<20%),4.2,"11,029",Good (4-4.5),Premium (>2000),47.00
B0B14MR9L1,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,"24,999.00","16,999.00","8,000.00",32.00,Medium (20-50%),4.1,"22,318",Good (4-4.5),Premium (>2000),57.00
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,499.00,199.00,300.00,60.00,High (>50%),4.1,"1,786",Good (4-4.5),Budget (<500),71.00
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,"1,599.00",999.00,600.00,38.00,Medium (20-50%),4.0,"7,222",Good (4-4.5),Mid-range (500-2000),59.00
B09V2PZDX8,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Blue",Electronics,"1,599.00","1,299.00",300.00,19.00,Low (<20%),4.0,"4,664",Good (4-4.5),Mid-range (500-2000),49.50
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",Electronics,"1,800.00",599.00,"1,201.00",67.00,High (>50%),3.5,"83,996",Average (3-4),Mid-range (500-2000),68.50
B09MT6XSFW,"Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Blue",Electronics,"1,899.00",599.00,"1,300.00",68.00,High (>50%),4.3,"4,664",Good (4-4.5),Mid-range (500-2000),77.00
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,"2,499.00","1,799.00",700.00,28.00,Medium (20-50%),4.1,"18,678",Good (4-4.5),Premium (>2000),55.00
B08WRWPM22,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,499.00,176.63,322.37,65.00,High (>50%),4.1,"15,189",Good (4-4.5),Budget (<500),73.50
B0B4F52B5X,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",Electronics,"14,999.00","10,999.00","4,000.00",27.00,Medium (20-50%),4.1,"18,998",Good (4-4.5),Premium (>2000),54.50
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics,"7,990.00","2,999.00","4,991.00",62.00,High (>50%),4.1,"48,449",Good (4-4.5),Premium (>2000),72.00
B0B5D39BCD,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Deep Blue)",Electronics,"7,990.00","1,999.00","5,991.00",75.00,High (>50%),3.8,"17,831",Average (3-4),Premium (>2000),75.50
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,999.00,649.00,350.00,35.00,Medium (20-50%),4.2,"1,315",Good (4-4.5),Mid-range (500-2000),59.50
B0B4F5L738,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,"19,499.00","13,999.00","5,500.00",28.00,Medium (20-50%),4.1,"18,998",Good (4-4.5),Premium (>2000),55.00
B08MTCKDYN,"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics,299.00,119.00,180.00,60.00,High (>50%),4.1,"5,999",Good (4-4.5),Budget (<500),71.00
B09QS8V5N8,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,"17,999.00","12,999.00","5,000.00",28.00,Medium (20-50%),4.1,"50,772",Good (4-4.5),Premium (>2000),55.00
B09T2WRLJJ,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,"26,999.00","20,999.00","6,000.00",22.00,Medium (20-50%),3.9,"25,824",Average (3-4),Premium (>2000),50.00
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,649.00,249.00,400.00,62.00,High (>50%),4.0,"14,404",Good (4-4.5),Mid-range (500-2000),71.00
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,171.00,99.00,72.00,42.00,Medium (20-50%),4.5,"11,339",Excellent (>=4.5),Budget (<500),66.00
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,"1,999.00",489.00,"1,510.00",76.00,High (>50%),4.0,"3,626",Good (4-4.5),Mid-range (500-2000),78.00
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,"1,600.00",369.00,"1,231.00",77.00,High (>50%),4.0,"32,625",Good (4-4.5),Mid-range (500-2000),78.50
B07WHQWXL7,"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,"20,999.00","15,499.00","5,500.00",26.00,Medium (20-50%),4.1,"19,252",Good (4-4.5),Premium (>2000),54.00
B07WDK3ZS6,"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,"18,999.00","15,499.00","3,500.00",18.00,Low (<20%),4.1,"19,252",Good (4-4.5),Premium (>2000),50.00
B09T2S8X9C,"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,"28,999.00","22,999.00","6,000.00",21.00,Medium (20-50%),3.9,"25,824",Average (3-4),Premium (>2000),49.50
B07S9S86BF,boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),Electronics,"1,490.00",599.00,891.00,60.00,High (>50%),4.1,"4,664",Good (4-4.5),Mid-range (500-2000),71.00
B07N8RQ6W7,Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics,699.00,134.00,565.00,81.00,High (>50%),4.1,"16,685",Good (4-4.5),Mid-range (500-2000),81.50
B09FKDH6FS,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics,"7,999.00","7,499.00",500.00,6.00,Low (<20%),4.0,"30,907",Good (4-4.5),Premium (>2000),43.00
B08HVJCW95,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics,"2,199.00","1,149.00","1,050.00",48.00,Medium (20-50%),4.3,"4,664",Good (4-4.5),Premium (>2000),67.00
B09YDFDVNS,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics,"1,699.00","1,324.00",375.00,22.00,Medium (20-50%),4.0,"4,664",Good (4-4.5),Mid-range (500-2000),51.00
B07WGPKTS4,"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,"19,999.00","13,999.00","6,000.00",30.00,Medium (20-50%),4.1,"19,252",Good (4-4.5),Premium (>2000),56.00
B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories,799.00,299.00,500.00,63.00,High (>50%),4.2,"94,364",Good (4-4.5),Mid-range (500-2000),73.50
B09MZCQYHZ,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics,"1,599.00",999.00,600.00,38.00,Medium (20-50%),4.0,"7,222",Good (4-4.5),Mid-range (500-2000),59.00
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,"17,999.00","12,999.00","5,000.00",28.00,Medium (20-50%),4.1,"18,998",Good (4-4.5),Premium (>2000),55.00
B08VB2CMR3,"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,"20,990.00","15,490.00","5,500.00",26.00,Medium (20-50%),4.2,"32,916",Good (4-4.5),Premium (>2000),55.00
B095RTJH1M,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,"2,899.00",999.00,"1,900.00",66.00,High (>50%),4.6,"26,603",Excellent (>=4.5),Premium (>2000),79.00
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,"4,999.00","1,599.00","3,400.00",68.00,High (>50%),4.0,"67,950",Good (4-4.5),Premium (>2000),74.00
B09YDFKJF8,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",Electronics,"1,699.00","1,324.00",375.00,22.00,Medium (20-50%),4.0,"4,664",Good (4-4.5),Mid-range (500-2000),51.00
B07WDK3ZS2,"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,"29,990.00","20,999.00","8,991.00",30.00,Medium (20-50%),4.3,"9,499",Good (4-4.5),Premium (>2000),58.00
B08RZ5K9YH,MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics,"1,999.00",999.00,"1,000.00",50.00,Medium (20-50%),4.3,"1,777",Good (4-4.5),Mid-range (500-2000),68.00
B08444S68L,"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,"15,990.00","12,490.00","3,500.00",22.00,Medium (20-50%),4.2,"58,506",Good (4-4.5),Premium (>2000),53.00
